NIV_EDUC_EUN,NIV_EDUC_MED,NIV_EDUC_TEC,NIV_EDUC_UNV,CIUDAD_ANGOL,CIUDAD_ANTOFAGASTA,CIUDAD_ARICA,CIUDAD_AYSEN,CIUDAD_CALAMA,CIUDAD_CALBUCO,CIUDAD_CALDERA,CIUDAD_CASTRO,CIUDAD_CHILLAN,CIUDAD_CHUQUICAMATA,CIUDAD_CONCEPCION,CIUDAD_COPIAPO,CIUDAD_COQUIMBO,CIUDAD_CORONEL,CIUDAD_COYHAIQUE,CIUDAD_CURICO,CIUDAD_EL SALVADOR,CIUDAD_HIJUELAS,CIUDAD_HUASCO,CIUDAD_IQUIQUE,CIUDAD_LA CALERA,CIUDAD_LA CRUZ,CIUDAD_LA SERENA,CIUDAD_LINARES,CIUDAD_LLANQUIHUE,CIUDAD_LLO-LLEO,CIUDAD_LONCOCHE,CIUDAD_LOS ANDES,CIUDAD_LOS ANGELES,CIUDAD_LOS LAGOS,CIUDAD_LOS VILOS,CIUDAD_MACHALI,CIUDAD_MELIPILLA,CIUDAD_OSORNO,CIUDAD_OVALLE,CIUDAD_PALENA,CIUDAD_PANGUIPULLI,CIUDAD_PARRAL,CIUDAD_PENCO,CIUDAD_PETORCA,CIUDAD_PUERTO MONTT,CIUDAD_PUERTO OCTAY,CIUDAD_PUERTO VARAS,CIUDAD_PUNTA ARENAS,CIUDAD_QUILLOTA,CIUDAD_QUILPUE,CIUDAD_RANCAGUA,CIUDAD_RENGO,CIUDAD_SAN ANTONIO,CIUDAD_SAN CLEMENTE,CIUDAD_SAN ESTEBAN,CIUDAD_SAN FELIPE,CIUDAD_SAN FERNANDO,CIUDAD_SAN PEDRO,CIUDAD_SANTA CRUZ,CIUDAD_SANTIAGO,CIUDAD_STO DOMINGO,CIUDAD_TALAGANTE,CIUDAD_TALCA,CIUDAD_TALCAHUANO,CIUDAD_TEMUCO,CIUDAD_TOCOPILLA,CIUDAD_VALDIVIA,CIUDAD_VALLENAR,CIUDAD_VALPARAISO,CIUDAD_VILLARRICA,CIUDAD_VINA DEL MAR,CIUDAD_VLLA ALEMANA,EDAD,M_MOROSO,D_Julio_log,D_Junio_log,Promedio_Deuda,Ratio_Morosidad,Renta_Edad,Endeudamiento_Total,Deuda_Renta,Variabilidad_Deuda,FUGA
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52,1.0,0.0,0.0,146583.2857142857,0.5,46629.846153846156,1026083,0.4231702871056504,385566.86028699536,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,43,1.0,7.826044013518965,0.0,124713.42857142857,0.25,164661.37209302327,872994,0.1232965922028281,253299.53919148582,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38,1.0,3.258096538021482,0.0,849.0,0.5,79765.73684210527,5943,0.001960675636353559,2235.2383168989686,no fuga
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,1.0,6.871091294610546,0.0,232088.57142857142,0.25,890.475,1624620,45.61105028215278,402520.43172070046,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,1.0,1.3862943611198906,9.663706360068895,32875.857142857145,0.25,563.8333333333334,230131,8.503214602423885,80217.7598777822,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39,0.0,0.0,0.0,74193.42857142857,0.0,1064.2051282051282,519354,12.513348111025444,187683.78790033798,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,1.0,6.249975242259483,11.608235644774552,140858.7142857143,0.2,8883.44,986011,2.2198855398359196,223605.03680501346,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,1.0,8.370547611074752,9.812796687251625,478687.71428571426,0.16666666666666666,431.075,3350814,194.32894507916257,1248837.205730957,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,2.0,2.639057329615259,12.063431311683317,24841.285714285714,0.5,8390.55,173889,0.5181096590807516,65513.625083423896,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,2.0,7.624130585661289,12.120411265974719,31466.285714285714,0.5,21734.864864864863,220264,0.2738954724629752,68274.97051559057,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,1.0,4.330733340286331,11.470977837162463,51979.142857142855,0.25,158305.07692307694,363854,0.0589342421918859,93743.92581642926,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,1.0,6.493753839851687,0.0,175144.2857142857,0.5,757.9166666666666,1226010,33.70010995052227,463097.25623088237,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,41,1.0,2.8903717578961645,0.0,163242.14285714287,0.3333333333333333,7679.609756097561,1142695,3.6291700543726817,431757.02123047115,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,1.0,0.0,10.891801227257481,26773.428571428572,0.3333333333333333,717.7,187414,6.528284798662394,51123.065354942424,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,3.0,7.856319571406588,12.109550731872826,26369.428571428572,0.75,1132.825,184586,4.07357711914903,68455.3897436307,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,61,0.0,0.0,0.0,176298.42857142858,0.0,543.0327868852459,1234089,37.255516981132075,465442.4719998012,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,49,1.0,2.3978952727983707,0.0,76246.0,0.25,7283.142857142857,533722,1.495547448118944,188504.88688979213,fuga
False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,1.0,4.290459441148391,11.218406742459457,13162.857142857143,0.25,3051.265306122449,92140,0.616271603617101,27803.456286515717,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,3.0,6.912742820493176,0.0,694.4285714285714,1.5,15385.06,4861,0.00631911737750779,1443.8864056361745,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,46,3.0,6.921658184151129,14.68216346650746,1009271.7142857143,0.5,37010.760869565216,7064902,4.149734360453334,1455883.6173235958,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,3.0,5.545177444479562,14.606537795182692,332430.28571428574,0.6,52703.243902439026,2327012,1.0769050639267357,827111.1717519626,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42,3.0,5.8664680569332965,11.222359237338585,87239.71428571429,0.5,157533.54761904763,610678,0.09229749853734859,162875.8765755018,fuga
False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55,1.0,2.9444389791664403,0.0,55545.28571428572,0.5,13210.09090909091,388817,0.535151502639167,146951.07540120772,fuga
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,1.0,1.9459101490553132,0.0,40443.71428571428,0.25,880.8181818181819,283106,7.304830219836928,73852.97425451527,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,1.0,0.6931471805599453,9.039433419997483,63662.142857142855,0.2,102419.02857142857,445635,0.12431702144634954,158099.7497103528,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,1.0,5.501258210544727,0.0,26866.428571428572,0.5,583.8958333333334,188065,6.710136653940843,70974.35298250851,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,54,1.0,3.1354942159291497,0.0,87069.14285714286,0.5,8604.592592592593,609484,1.3117112308672372,230353.59792532623,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,0.0,0.0,0.0,35835.42857142857,0.0,128906.425,250848,0.04864924304587611,91808.05146946016,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,46,1.0,0.0,0.0,2056.4285714285716,0.5,6153.673913043478,14395,0.050853325514273906,5062.971257313332,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,44,1.0,0.0,8.827174771362785,9611.42857142857,0.25,44901.63636363636,67280,0.03405423572333869,17179.211738388374,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,41,1.0,5.3706380281276624,11.842883674164804,123807.0,0.25,65052.65853658537,866649,0.3249333841739469,271036.7411901936,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,1.0,3.258096538021482,9.963594393268247,4734.285714285715,0.25,14998.074074074075,33140,0.08183766804626767,8510.603870354631,no fuga
False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,1.0,4.276666119016055,11.526650839588704,20456.85714285714,0.25,5353.040816326531,143198,0.5459342201075872,38921.48131999676,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59,1.0,3.1780538303479458,0.0,14722.285714285714,0.3333333333333333,788.8983050847457,103056,2.214115372220432,38851.48111597242,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,1.0,5.940171252720432,0.0,80270.85714285714,0.5,41673.275,561896,0.33708413845564095,212209.64924057884,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37,1.0,6.218600119691729,9.757883578677337,196373.7142857143,0.2,94595.97297297297,1374616,0.39274170576371603,332144.6247303095,fuga
False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,1.0,3.828641396489095,13.59588456278918,129414.28571428571,0.25,13419.09756097561,905900,1.646543059309357,299400.4929648103,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,58,1.0,5.017279836814924,13.04189924761163,66470.85714285714,0.25,332.7068965517241,465296,24.112349069803596,174127.16695031495,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,1.0,6.7357800142423265,11.949792336217925,23825.85714285714,0.25,591.4,166781,5.640209671964829,57859.236509620394,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,27,0.0,0.0,12.41532820356421,37118.71428571428,0.0,16220.925925925925,259831,0.5932688685168906,92409.79822095759,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,1.0,6.133398042996649,11.267446832403513,134204.57142857142,0.16666666666666666,13360.621621621622,939432,1.9003647265157997,311020.78426039696,fuga
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,1.0,1.791759469228055,0.0,98339.0,0.5,14275.926829268292,688373,1.1760767315948903,260178.33339269433,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45,1.0,6.687108607866515,0.0,175368.57142857142,0.25,69463.48888888888,1227580,0.392717901042818,354005.8609645972,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,1.0,0.0,10.714462212209277,40229.0,0.3333333333333333,723.25,281603,9.733944002765295,88181.34646662335,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39,2.0,5.003946305945459,11.66415187328024,38601.857142857145,0.5,11681.589743589744,270213,0.5931160581410152,66699.78719713322,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,0.0,0.0,0.0,2233.714285714286,0.0,2146.9148936170213,15636,0.154957633417571,5909.852499972277,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47,1.0,3.58351893845611,13.267259941107547,83523.28571428571,0.25,6116.702127659574,584663,2.033716541732612,218039.0697831578,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,36,1.0,2.772588722239781,0.0,106485.85714285714,0.5,34360.22222222222,745401,0.6026033009746412,281728.48182273447,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42,1.0,4.189654742026425,9.743905482711662,6650.714285714285,0.25,74269.40476190476,46555,0.014924751107214244,11868.141973567803,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39,1.0,5.91350300563827,12.218544547025495,32075.85714285714,0.2,34419.97435897436,224531,0.1672634926499893,75536.51993887586,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,51,1.0,4.574710978503383,8.692993531219926,15321.857142857143,0.25,7835.823529411765,107253,0.2683827669301624,37549.68263704578,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,1.0,6.52795791762255,0.0,32593.14285714286,0.5,6070.16,228152,0.7517165939612794,85932.55273842886,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,53,1.0,8.006367567650246,12.434374867990519,827310.4285714285,0.16666666666666666,9584.301886792453,5791173,11.400665002519844,1310834.4159634677,fuga
False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,1.0,1.791759469228055,10.010861040804457,12176.285714285714,0.25,13296.224489795919,85234,0.13082430949402546,23868.13508085823,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53,1.0,4.3694478524670215,11.677838027441517,140852.14285714287,0.25,20590.35849056604,985965,0.9034866107877931,323602.99561882333,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,0.0,0.0,0.0,7142.285714285715,0.0,8421.651162790698,49996,0.13806053610433794,18837.249575546546,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,44,1.0,2.1972245773362196,0.0,24646.85714285714,0.5,61011.15909090909,172528,0.06426842183490278,65205.92699908134,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,54,1.0,2.1972245773362196,11.738506044317855,22350.285714285714,0.25,10195.851851851852,156452,0.2841605881840109,46712.12307211868,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42,1.0,2.772588722239781,12.269296240030515,47757.42857142857,0.2,908.2857142857143,334302,8.763290342875118,84657.90190103765,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,52,1.0,1.791759469228055,13.158845729281737,139012.42857142858,0.2,32830.13461538462,973087,0.5700010602360519,233310.36898436182,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,1.0,6.695798917058491,12.522928737466245,45302.71428571428,0.25,595.08,317119,10.658029172548229,102201.76842356869,fuga
